tempo,danceability,energy,instrumentalness,liveness,valence
137.899,0.404,0.906,0.0137,0.549,0.235
132.202,0.514,0.87,0.279,0.116,0.0746
136.026,0.362,0.818,0.122,0.256,0.124
126.012,0.631,0.672,0.0414,0.858,0.234
133.998,0.52,0.941,0.87,0.102,0.0387
137.994,0.529,0.993,0.51,0.306,0.114
138.039,0.521,0.93,0.105,0.216,0.369
138.018,0.579,0.787,0.907,0.0945,0.163
129.936,0.5,0.816,0.331,0.112,0.0608
139.982,0.428,0.994,0.964,0.156,0.349
128.022,0.613,0.75,0.0125,0.188,0.0995
137.996,0.418,0.986,0.833,0.108,0.193
128.034,0.643,0.932,0.000114,0.871,0.446
138.028,0.551,0.817,0.901,0.0935,0.322
128.607,0.642,0.789,0.07,0.103,0.153
130.079,0.529,0.826,8.39E-05,0.172,0.369
137.981,0.567,0.972,0.465,0.104,0.187
128.232,0.625,0.717,0.00101,0.22,0.333
128.031,0.545,0.968,0.00052,0.0816,0.376
138.017,0.45,0.988,0.862,0.337,0.201
137.986,0.537,0.993,0.0926,0.0559,0.0985
137.941,0.567,0.972,0.123,0.102,0.135
125.85,0.55,0.899,9.65E-05,0.137,0.408
125.005,0.542,0.933,0.783,0.153,0.187
127.957,0.682,0.678,0.0239,0.0885,0.136
136.127,0.464,0.935,0.00416,0.214,0.175
129.85,0.588,0.706,8.41E-05,0.0773,0.268
138.003,0.442,0.895,0.0528,0.406,0.148
137.965,0.539,0.992,0.787,0.294,0.352
137.964,0.421,0.993,0.0801,0.346,0.0504
128.045,0.55,0.709,0.385,0.554,0.0446
137.909,0.53,0.956,0.087,0.33,0.0719
137.957,0.485,0.99,0.628,0.363,0.269
127.926,0.426,0.766,1.89E-05,0.297,0.164
137.988,0.546,0.917,0.482,0.187,0.181
138.002,0.439,0.964,0.896,0.326,0.0744
138.025,0.447,0.863,0.855,0.216,0.0389
128.01,0.379,0.742,0.715,0.19,0.236
138.016,0.52,0.911,0.666,0.383,0.46
140.038,0.42,0.988,0.877,0.0786,0.267
128.925,0.311,0.693,0.802,0.371,0.172
132.016,0.71,0.726,0.129,0.371,0.152
137.997,0.462,0.959,0.886,0.485,0.316
138.03,0.445,0.978,0.877,0.486,0.129
133.979,0.599,0.913,0.0123,0.257,0.275
138.01,0.458,0.931,0.313,0.0935,0.107
135.997,0.439,0.957,0.849,0.0767,0.114
136.003,0.357,0.742,0.899,0.57,0.0389
129.001,0.597,0.897,0.513,0.247,0.146
135.951,0.494,0.906,0.897,0.327,0.0364
141.974,0.457,0.794,0.00785,0.0853,0.212
137.898,0.494,0.94,0.849,0.122,0.383
137.997,0.509,0.99,0.881,0.644,0.0946
134.027,0.526,0.764,0.108,0.277,0.319
128.002,0.752,0.899,0.0723,0.22,0.437
140.004,0.293,0.986,0.835,0.0706,0.342
138.071,0.438,0.984,0.934,0.409,0.342
132.001,0.501,0.891,0.861,0.172,0.394
140.031,0.575,0.976,0.336,0.839,0.106
137.999,0.559,0.902,0.313,0.37,0.0948
135.926,0.212,0.951,0.958,0.619,0.0388
131.004,0.53,0.862,0.527,0.132,0.167
127.996,0.231,0.832,0.824,0.359,0.351
137.986,0.563,0.923,0.287,0.12,0.356
126.354,0.524,0.843,0.272,0.0997,0.408
139.995,0.505,0.961,0.911,0.0416,0.398
133.881,0.439,0.979,0.502,0.437,0.333
135.024,0.579,0.884,0.863,0.0847,0.0391
139.987,0.547,0.973,0.745,0.175,0.0511
138.003,0.448,0.953,0.0448,0.329,0.0736
137.028,0.42,0.976,0.65,0.0536,0.268
129.955,0.612,0.91,0.0286,0.302,0.452
127.124,0.669,0.782,0.657,0.177,0.226
129.004,0.506,0.777,0.164,0.0781,0.0418
127.462,0.625,0.789,0.0431,0.228,0.307
137.99,0.535,0.955,0.493,0.104,0.159
133.994,0.459,0.951,0.864,0.0929,0.0394
135.045,0.464,0.892,0.951,0.0988,0.252
137.997,0.391,0.984,0.557,0.355,0.0445
136.688,0.4,0.625,0.824,0.663,0.144
139.945,0.425,0.983,0.758,0.359,0.0693
138.003,0.366,0.973,0.941,0.829,0.174
129.884,0.546,0.695,0.000249,0.146,0.166
132.55,0.223,0.897,0.028,0.724,0.0679
138.025,0.602,0.847,0.0306,0.0622,0.0863
128.001,0.639,0.801,0.00747,0.897,0.31
137.973,0.441,0.988,0.94,0.266,0.148
137.927,0.465,0.975,0.0861,0.415,0.181
134.919,0.557,0.743,6.19E-05,0.376,0.118
130.059,0.484,0.863,0.0393,0.398,0.126
128.009,0.733,0.585,0.873,0.0666,0.318
137.977,0.559,0.965,0.286,0.393,0.38
136.963,0.45,0.962,0.818,0.0842,0.184
129.987,0.55,0.596,0.782,0.2,0.211
137.898,0.441,0.984,0.000313,0.471,0.151
130.997,0.576,0.808,0.92,0.111,0.573
138.009,0.391,0.915,0.847,0.153,0.144
139.998,0.526,0.98,0.131,0.616,0.136
127.99,0.501,0.972,0.857,0.594,0.294
137.978,0.441,0.962,0.131,0.322,0.0748
137.993,0.451,0.978,0.804,0.469,0.139
128.02,0.52,0.78,0.816,0.256,0.231
134.994,0.554,0.915,0.833,0.0935,0.12
128.01,0.664,0.872,0.735,0.111,0.174
133.018,0.503,0.683,0.126,0.618,0.107
139.999,0.513,0.966,0.908,0.588,0.0484
130.975,0.465,0.759,0.00546,0.232,0.0352
140.009,0.362,0.998,0.783,0.699,0.154
127.941,0.555,0.779,0.00158,0.568,0.279
136.957,0.46,0.953,0.377,0.268,0.184
141.985,0.504,0.975,0.72,0.0996,0.452
127.993,0.458,0.941,0.865,0.369,0.0324
134.012,0.541,0.821,0.789,0.167,0.241
140.021,0.383,0.977,0.924,0.162,0.169
137.937,0.508,0.779,0.965,0.826,0.116
131.975,0.553,0.967,0.0677,0.418,0.155
137.983,0.475,0.939,0.727,0.278,0.132
137.909,0.419,0.979,0.00345,0.16,0.0956
127.954,0.797,0.88,0.658,0.0799,0.756
132.994,0.626,0.708,0.556,0.933,0.428
139.963,0.415,0.996,0.387,0.247,0.137
134.754,0.484,0.862,0.0866,0.691,0.22
139.984,0.498,0.986,0.82,0.353,0.0607
138.017,0.422,0.991,0.000993,0.15,0.0552
137.751,0.45,0.935,0.925,0.0873,0.0892
133.974,0.519,0.896,0.265,0.059,0.0976
137.983,0.534,0.982,4.35E-05,0.377,0.109
127.957,0.748,0.619,6.46E-05,0.324,0.287
137.986,0.277,0.994,0.00295,0.801,0.0594
129.736,0.749,0.934,0.46,0.0771,0.496
138.003,0.475,0.988,0.528,0.534,0.438
137.967,0.439,0.961,0.621,0.411,0.0396
135.966,0.484,0.971,0.926,0.295,0.0345
130.006,0.384,0.662,0.0397,0.172,0.0827
139.995,0.686,0.927,0.0226,0.207,0.201
138.006,0.49,0.994,0.496,0.578,0.169
138.004,0.455,0.994,0.589,0.378,0.0935
138.02,0.732,0.733,0.348,0.0737,0.0954
137.969,0.431,0.932,0.89,0.285,0.0569
138.149,0.394,0.897,0.56,0.286,0.042
139.969,0.419,0.995,0.272,0.0921,0.314
136.005,0.426,0.956,0.961,0.331,0.0383
132.306,0.368,0.473,0.0112,0.398,0.184
136.007,0.571,0.912,0.362,0.0939,0.416
130.979,0.676,0.788,0.351,0.477,0.0749
137.995,0.562,0.838,0.275,0.448,0.46
135.017,0.422,0.931,0.932,0.0713,0.0566
140.042,0.451,0.995,0.854,0.442,0.0606
128.007,0.471,0.863,0,0.214,0.124
140.016,0.608,0.923,0.589,0.494,0.196
139.969,0.419,0.995,0.272,0.0921,0.314
128.013,0.706,0.492,0.025,0.0621,0.2
134.985,0.65,0.705,0.709,0.679,0.294
137.979,0.435,0.942,0.328,0.418,0.105
133.001,0.503,0.901,0.821,0.546,0.0927
129.99,0.466,0.93,0.0009,0.33,0.134
129.274,0.583,0.8,0.184,0.828,0.208
128.029,0.32,0.867,0.812,0.177,0.0895
137.983,0.559,0.947,0.903,0.328,0.304
128.012,0.887,0.812,0.408,0.0955,0.126
125.033,0.599,0.792,0.467,0.344,0.193
128.011,0.617,0.764,3.46E-05,0.359,0.135
137.984,0.63,0.992,0.765,0.197,0.319
125.849,0.513,0.859,0.211,0.152,0.384
138.002,0.473,0.938,0.311,0.0592,0.176
129.94,0.566,0.879,0.00244,0.444,0.199
130.007,0.585,0.839,0.571,0.488,0.218
128.041,0.549,0.814,0.77,0.574,0.525
132.065,0.498,0.878,0.000166,0.532,0.176
138.001,0.391,0.996,0.868,0.15,0.0829
139.992,0.42,0.979,0.869,0.128,0.129
137.994,0.467,0.982,0.491,0.356,0.232
129.99,0.526,0.846,0.638,0.377,0.318
134.541,0.632,0.745,0.814,0.0562,0.352
137.986,0.501,0.99,0.789,0.755,0.503
127.977,0.663,0.803,0.101,0.646,0.315
135,0.441,0.992,0.889,0.0287,0.187
139.981,0.504,0.96,0.209,0.511,0.0563
128.016,0.502,0.874,0.965,0.125,0.0398
125.981,0.481,0.528,0.000582,0.0647,0.0798
138.326,0.522,0.947,0.52,0.114,0.186
139.987,0.463,0.996,0.832,0.839,0.297
128.007,0.533,0.9,0.57,0.063,0.199
139.962,0.468,0.972,0.846,0.295,0.0866
128.001,0.678,0.99,0.88,0.0747,0.235
134.642,0.301,0.786,0.812,0.0847,0.331
130.05,0.666,0.764,0.62,0.126,0.18
138.037,0.211,0.98,0.163,0.119,0.178
137.986,0.431,0.945,0.759,0.0863,0.196
132.002,0.529,0.871,0.827,0.161,0.236
137.986,0.391,0.994,0.95,0.148,0.137
134.995,0.391,0.966,0.882,0.135,0.14
128.03,0.509,0.939,0.12,0.357,0.2
139.993,0.489,0.997,0.203,0.0509,0.212
127.984,0.614,0.906,0.775,0.118,0.183
138.04,0.395,0.608,0.000257,0.611,0.0768
127.999,0.548,0.889,0.00942,0.283,0.0381
136.098,0.498,0.838,0.00896,0.232,0.155
137.834,0.714,0.642,0.887,0.186,0.102
139.984,0.434,0.998,0.144,0.317,0.318
132.783,0.632,0.683,0.782,0.319,0.224
138.828,0.658,0.941,0.774,0.0536,0.349
128.022,0.628,0.961,0.0145,0.248,0.285
133.98,0.764,0.909,0.319,0.141,0.111
137.986,0.463,0.972,0.277,0.229,0.0322
129.975,0.608,0.869,0.000179,0.365,0.0753
128.951,0.433,0.815,0.912,0.129,0.0398
130.218,0.672,0.941,0.926,0.149,0.754
140.017,0.476,0.914,0.874,0.177,0.259
127.989,0.643,0.839,0.475,0.0417,0.476
140.001,0.609,0.848,0.528,0.196,0.115
129.846,0.379,0.904,0.00142,0.17,0.407
134.965,0.418,0.953,0.934,0.233,0.312
128.061,0.451,0.808,0.000295,0.519,0.0895
139.996,0.436,0.979,0.939,0.0824,0.211
127.983,0.49,0.866,0.000662,0.937,0.616
139.996,0.437,0.981,0.533,0.467,0.0752
128.036,0.536,0.76,0.897,0.142,0.374
136.986,0.376,0.997,0.182,0.816,0.0865
138.01,0.54,0.968,0.922,0.111,0.25
138.045,0.555,0.721,0.0078,0.322,0.0815
137.999,0.47,0.966,0.345,0.336,0.199
132.141,0.5,0.902,0.226,0.382,0.206
128,0.715,0.694,0.304,0.298,0.695
131.927,0.577,0.939,0.855,0.0985,0.0423
140.035,0.463,0.976,0.901,0.198,0.159
136.053,0.215,0.991,0.914,0.462,0.185
137.976,0.508,0.947,0.932,0.147,0.208
125.995,0.666,0.941,0.897,0.0874,0.202
137.971,0.352,0.993,0.913,0.364,0.305
128.004,0.627,0.791,0.00426,0.105,0.334
137.97,0.44,0.96,0.0186,0.345,0.0994
137.045,0.53,0.93,0.793,0.16,0.481
134.945,0.462,0.811,0.141,0.16,0.0378
127.994,0.592,0.607,0.906,0.106,0.149
139.999,0.437,0.992,0.843,0.566,0.701
134.991,0.423,0.784,0.933,0.147,0.137
129.658,0.539,0.905,0.2,0.327,0.179
140.013,0.518,0.723,0.664,0.58,0.223
129.977,0.625,0.668,7.51E-05,0.286,0.22
138.006,0.544,0.86,0.049,0.112,0.178
133.004,0.627,0.945,0.000109,0.711,0.354
137.988,0.427,0.999,0.712,0.126,0.0997
138.003,0.469,0.912,0.823,0.279,0.0591
137.95,0.484,0.958,0.00284,0.335,0.238
136.017,0.427,0.935,0.0263,0.334,0.243
135.994,0.46,0.963,0.234,0.736,0.186
126.01,0.676,0.764,0.381,0.0442,0.16
136.026,0.495,0.881,0.224,0.128,0.493
137.988,0.427,0.999,0.712,0.126,0.0997
136.007,0.486,0.912,0.816,0.319,0.272
133.973,0.421,0.962,0.955,0.344,0.0876
129.6,0.497,0.896,0.247,0.662,0.495
131.998,0.525,0.806,0.000612,0.0733,0.0776
138.029,0.445,0.983,0.378,0.633,0.0919
133.761,0.423,0.75,0.000523,0.364,0.339
138.037,0.455,0.877,0.227,0.112,0.344
138.014,0.569,0.715,0.0022,0.257,0.1
138,0.147,0.93,0.79,0.0858,0.0706
137.97,0.44,0.96,0.0186,0.345,0.0994
128.005,0.7,0.685,0.0477,0.407,0.123
137.607,0.519,0.848,0.311,0.164,0.396
130,0.701,0.858,0.449,0.0555,0.0729
130.045,0.617,0.854,0.000666,0.529,0.166
137,0.422,0.996,0.668,0.345,0.324
134.225,0.474,0.879,0.000779,0.102,0.158
138.011,0.478,0.972,0.132,0.108,0.219
138.008,0.613,0.851,0.849,0.0869,0.743
138.012,0.464,0.979,0.919,0.189,0.278
135.989,0.529,0.977,0.524,0.492,0.374
134,0.412,0.902,0.874,0.201,0.27
128,0.672,0.866,0.435,0.322,0.423
135.926,0.364,0.946,0.923,0.336,0.316
127.996,0.687,0.768,0.00532,0.0959,0.217
136.242,0.469,0.691,0.928,0.127,0.216
137.983,0.458,0.997,0.704,0.206,0.092
128.707,0.373,0.585,0.194,0.101,0.127
132.024,0.551,0.738,0.819,0.117,0.144
127.983,0.552,0.793,0.731,0.518,0.0386
130.902,0.452,0.931,0.891,0.662,0.395
127.998,0.789,0.842,0.723,0.264,0.912
137.971,0.533,0.869,0.556,0.0832,0.197
128,0.5,0.919,0.00345,0.0977,0.101
135.996,0.506,0.845,0.737,0.119,0.439
131.987,0.61,0.959,0.0939,0.682,0.187
137.996,0.545,0.873,0.801,0.0934,0.207
137.982,0.498,0.951,0.703,0.17,0.288
137.992,0.47,0.979,0.939,0.538,0.434
137.998,0.583,0.919,0.911,0.124,0.146
130.016,0.531,0.808,0.904,0.821,0.343
128.99,0.511,0.97,0.195,0.137,0.266
137.983,0.487,0.959,0.375,0.616,0.243
137.991,0.549,0.977,0.904,0.324,0.25
129.987,0.619,0.91,0.324,0.135,0.324
139.999,0.415,0.994,0.924,0.483,0.209
138,0.463,0.989,0.901,0.296,0.443
127.94,0.522,0.728,1.87E-05,0.163,0.206
130.66,0.653,0.828,0.702,0.382,0.221
138.018,0.56,0.966,0.748,0.226,0.187
132.053,0.582,0.855,0.665,0.104,0.0799
137.99,0.491,0.99,0.0276,0.411,0.165
137.96,0.409,0.862,0.909,0.16,0.292
134.999,0.545,0.546,0.0219,0.0754,0.519
128.017,0.46,0.878,0.508,0.157,0.454
135.999,0.585,0.858,0.0521,0.273,0.435
137.967,0.48,0.979,0.922,0.411,0.583
137.954,0.461,0.993,0.62,0.107,0.441
125.996,0.731,0.523,0.915,0.0876,0.0508
131.664,0.543,0.9,0.016,0.626,0.197
138.028,0.714,0.951,0.763,0.65,0.331
138.001,0.514,0.878,0.802,0.284,0.362
135.999,0.594,0.817,0.432,0.0363,0.314
134.991,0.387,0.885,0.806,0.431,0.0933
126.103,0.568,0.906,0.0562,0.844,0.333
138.01,0.45,0.992,0.816,0.558,0.446
129.239,0.458,0.836,0.804,0.731,0.114
138.031,0.217,0.935,0.858,0.121,0.0558
138.04,0.409,0.944,0.615,0.311,0.124
137.974,0.496,0.988,0.91,0.193,0.119
139.984,0.464,0.974,0.869,0.264,0.413
127.988,0.451,0.947,0.828,0.104,0.542
131.997,0.504,0.936,0.0423,0.253,0.0983
138.017,0.465,0.972,0.345,0.367,0.0369
127.485,0.521,0.597,2.79E-05,0.253,0.209
137.974,0.401,0.921,0.941,0.0556,0.152
131.09,0.512,0.951,0.019,0.365,0.384
137.99,0.446,0.995,0.266,0.521,0.0697
128,0.447,0.975,0.0895,0.374,0.287
134.993,0.449,0.998,0.85,0.332,0.175
127.931,0.508,0.54,8.09E-05,0.169,0.279
140.021,0.478,0.966,0.945,0.34,0.174
131.998,0.671,0.87,0.000661,0.148,0.0768
125.995,0.754,0.848,0.845,0.0787,0.0872
128.005,0.412,0.658,0.0377,0.0904,0.0376
132.052,0.656,0.948,0.869,0.0807,0.457
128.013,0.736,0.673,0.00651,0.0867,0.342
132.045,0.232,0.873,0.811,0.188,0.152
135.998,0.551,0.873,0.337,0.139,0.168
127.702,0.522,0.797,0.223,0.9,0.0828
125.015,0.595,0.877,0.0879,0.398,0.081
138.01,0.537,0.942,0.0377,0.457,0.134
128.006,0.692,0.939,0.0257,0.0883,0.0848
127.051,0.474,0.93,0.37,0.464,0.0912
139.996,0.47,0.996,0.873,0.0579,0.461
129.977,0.559,0.836,0.373,0.287,0.297
137.992,0.385,0.991,0.923,0.292,0.302
134.992,0.398,0.729,0.811,0.444,0.0407
129.961,0.571,0.85,0.0012,0.0894,0.349
137.954,0.402,0.984,0.316,0.445,0.273
128.016,0.617,0.893,0.0802,0.207,0.12
138.075,0.472,0.823,0.968,0.232,0.166
137.008,0.358,0.96,0.0128,0.372,0.108
137.999,0.433,0.996,0.779,0.0281,0.271
133.79,0.312,0.762,0.879,0.231,0.159
128.416,0.359,0.921,0.00251,0.152,0.0391
133.33,0.64,0.622,0.826,0.481,0.132
129.394,0.647,0.768,0.000184,0.202,0.232
128.051,0.641,0.716,1.39E-05,0.259,0.25
138.004,0.475,0.929,0.92,0.509,0.249
129.998,0.474,0.856,0.969,0.21,0.0571
138.007,0.499,0.988,0.474,0.975,0.27
129.051,0.589,0.819,0.108,0.141,0.255
133.012,0.49,0.931,0.898,0.147,0.87
128.007,0.609,0.612,0.000137,0.226,0.0633
127.008,0.752,0.477,0.0899,0.104,0.378
128.033,0.695,0.707,0.0732,0.553,0.567
137.991,0.489,0.991,0.15,0.185,0.0844
130.001,0.504,0.972,0.484,0.0876,0.273
141.054,0.459,0.966,0.924,0.211,0.283
138.005,0.378,0.987,0.912,0.123,0.299
137.977,0.59,0.94,0.835,0.0862,0.322
138.009,0.441,0.974,0.831,0.0411,0.281
129.247,0.422,0.842,0.000348,0.445,0.0936
138,0.527,0.994,0.724,0.419,0.274
133.998,0.489,0.975,0.856,0.169,0.156
137.946,0.377,0.982,0.901,0.262,0.111
137.975,0.465,0.992,0.878,0.0591,0.512
127.919,0.559,0.914,0.00521,0.177,0.472
137.956,0.427,0.892,0.676,0.38,0.0918
133.981,0.604,0.785,0.102,0.238,0.117
128.003,0.623,0.882,0.345,0.155,0.204
136.011,0.507,0.954,0.889,0.425,0.168
137.991,0.457,0.998,0.407,0.359,0.233
137.954,0.402,0.984,0.316,0.445,0.273
137.986,0.499,0.954,0.871,0.182,0.348
140.016,0.619,0.927,0.788,0.153,0.205
136.059,0.778,0.705,0.913,0.0448,0.0734
137.593,0.489,0.944,0.929,0.343,0.172
137.963,0.304,0.947,0.931,0.109,0.0516
130.025,0.471,0.768,0.193,0.12,0.292
128.011,0.574,0.772,0.000772,0.244,0.142
130.089,0.47,0.833,0.213,0.203,0.0742
138.005,0.567,0.831,0.905,0.691,0.118
128.02,0.631,0.843,0.00497,0.146,0.175
137.98,0.528,0.959,0.0331,0.701,0.119
139.98,0.458,0.972,0.855,0.467,0.203
138.013,0.482,0.997,0.877,0.15,0.593
129.346,0.576,0.882,4.63E-05,0.154,0.29
138.002,0.504,0.905,0.789,0.156,0.216
140.009,0.411,0.974,0.644,0.195,0.193
134.015,0.374,0.923,0.461,0.156,0.0355
138.025,0.326,0.92,1.53E-05,0.121,0.0538
127.962,0.585,0.888,0.829,0.534,0.212
137.871,0.289,0.77,0.000184,0.0999,0.151
130.742,0.606,0.928,0.0118,0.226,0.223
140.014,0.426,0.939,0.916,0.155,0.104
137.994,0.453,0.986,0.96,0.122,0.0397
128.02,0.54,0.941,0.948,0.394,0.0689
135.99,0.538,0.978,0.0375,0.304,0.523
128.029,0.584,0.697,0.0474,0.124,0.337
137.998,0.547,0.979,0.84,0.338,0.0392
135.983,0.547,0.957,0.901,0.0678,0.12
138.004,0.475,0.929,0.92,0.509,0.249
127.977,0.554,0.8,0.00467,0.0817,0.244
127.52,0.416,0.763,8.18E-05,0.363,0.0792
128.011,0.499,0.962,0.0783,0.332,0.161
128.045,0.507,0.82,0.201,0.248,0.153
137.982,0.481,0.926,0.0697,0.0915,0.184
136.012,0.53,0.933,0.024,0.0624,0.204
130.009,0.587,0.884,0.127,0.171,0.0741
138.009,0.428,0.969,0.846,0.286,0.0467
129.992,0.564,0.705,0.163,0.107,0.27
139.988,0.52,0.957,0.431,0.724,0.0695
131.991,0.568,0.876,9.88E-05,0.395,0.52
138.076,0.422,0.901,0.00827,0.369,0.201
130.027,0.558,0.718,0.509,0.172,0.167
138.018,0.486,0.952,0.916,0.185,0.285
127.983,0.514,0.894,0.0585,0.176,0.679
130.001,0.743,0.507,0.0202,0.455,0.0515
139.926,0.238,0.996,0.0166,0.905,0.299
137.967,0.477,0.926,0.238,0.345,0.216
131.954,0.445,0.704,0.0176,0.588,0.226
140.008,0.474,0.993,0.938,0.683,0.537
134.957,0.211,0.885,0.821,0.152,0.0872
135.839,0.42,0.945,0.00633,0.248,0.138
137.98,0.542,0.87,0.206,0.272,0.281
138.005,0.498,0.934,0.0582,0.237,0.0605
127.993,0.504,0.584,0.00143,0.791,0.286
135.94,0.426,0.952,0.959,0.155,0.0352
137.97,0.387,0.994,0.239,0.401,0.259
138.003,0.46,0.993,0.854,0.321,0.266
140.013,0.353,0.993,0.877,0.383,0.0494
128.024,0.655,0.887,0.61,0.283,0.537
140.013,0.414,0.995,0.677,0.0999,0.199
132.018,0.508,0.914,0.909,0.382,0.149
137.999,0.498,0.949,0.941,0.108,0.162
128.008,0.638,0.91,0.00166,0.44,0.12
131.815,0.463,0.84,0.668,0.152,0.0385
137.994,0.402,0.987,0.689,0.376,0.108
131.976,0.677,0.78,0.646,0.103,0.0347
138.012,0.447,0.952,0.962,0.0683,0.117
139.976,0.574,0.906,0.019,0.374,0.563
129.972,0.625,0.693,0.000174,0.505,0.0692
127.996,0.687,0.768,0.00532,0.0959,0.217
128.012,0.439,0.958,0,0.361,0.195
135.977,0.48,0.835,0.817,0.406,0.0756
135.984,0.502,0.98,0.839,0.108,0.124
135.945,0.405,0.963,0.86,0.107,0.144
127.979,0.48,0.741,0.198,0.368,0.085
128.016,0.527,0.884,0.00294,0.551,0.163
127.983,0.587,0.87,0.0342,0.725,0.305
132,0.401,0.971,0.928,0.128,0.0358
127.981,0.569,0.951,0.597,0.416,0.16
138.027,0.406,0.991,0.837,0.598,0.183
138.016,0.472,0.979,0.858,0.0912,0.385
138.024,0.452,0.938,0.468,0.361,0.178
137.945,0.524,0.994,0.404,0.264,0.304
132.011,0.741,0.486,0.738,0.573,0.468
127.995,0.661,0.887,0.739,0.131,0.0731
137.979,0.461,0.998,0.675,0.737,0.0854
137.986,0.459,0.981,0.662,0.0737,0.087
137.998,0.413,0.953,0.906,0.347,0.0935
137.569,0.419,0.964,0.874,0.101,0.378
136.031,0.475,0.905,0.00434,0.0486,0.11
138,0.527,0.994,0.724,0.419,0.274
138.04,0.217,0.98,0.28,0.106,0.117
128.006,0.535,0.81,0.00328,0.683,0.258
139.994,0.543,0.935,0.0422,0.0605,0.113
139.031,0.389,0.953,0.852,0.397,0.119
139.952,0.457,0.973,0.0217,0.224,0.0473
131.995,0.689,0.572,0.0128,0.0804,0.332
132.038,0.51,0.886,1.38E-05,0.0886,0.221
138.013,0.545,0.927,0.851,0.0725,0.0617
128.042,0.516,0.938,0.904,0.24,0.214
138.015,0.41,0.91,0.936,0.238,0.145
133.021,0.462,0.882,0.811,0.341,0.526
139.981,0.572,0.906,0.308,0.0959,0.44
137.956,0.403,0.973,0.912,0.0712,0.048
127.972,0.647,0.731,0.0147,0.0736,0.136
138.07,0.506,0.851,0.874,0.226,0.302
137.99,0.446,0.995,0.266,0.521,0.0697
137.979,0.548,0.874,0.145,0.869,0.425
132.026,0.478,0.969,0.936,0.379,0.0543
137.982,0.473,0.928,0.577,0.186,0.128
137.976,0.521,0.952,0.00233,0.306,0.134
133.273,0.508,0.97,0.899,0.324,0.242
130.027,0.558,0.718,0.509,0.172,0.167
139.988,0.569,0.953,0.135,0.231,0.122
128.01,0.733,0.783,0.0774,0.102,0.76
128.201,0.631,0.9,0.654,0.0899,0.2
138.003,0.511,0.967,0.355,0.384,0.349
130.723,0.666,0.937,0.38,0.104,0.347
137.796,0.395,0.945,0.938,0.265,0.123
140.002,0.541,0.995,0.931,0.36,0.372
137.959,0.458,0.98,0.0422,0.666,0.437
130.204,0.518,0.823,0.919,0.676,0.0648
127.986,0.667,0.519,0.000199,0.103,0.2
137.994,0.141,0.965,0.914,0.0782,0.129
137.975,0.465,0.992,0.878,0.0591,0.512
139.987,0.547,0.973,0.745,0.175,0.0511
134.151,0.567,0.964,0.774,0.358,0.292
139.977,0.398,0.995,0.824,0.291,0.322
138.022,0.41,0.919,0.735,0.327,0.142
140.032,0.42,0.984,0.944,0.382,0.447
137.991,0.394,0.859,0.386,0.43,0.13
131.988,0.524,0.931,0.825,0.326,0.232
135.912,0.48,0.678,0.354,0.292,0.217
132.003,0.64,0.849,0.0155,0.196,0.317
128.002,0.616,0.804,0.411,0.195,0.377
132.016,0.469,0.901,0.944,0.173,0.102
137.989,0.434,0.976,0.892,0.0383,0.325
127.939,0.499,0.927,0.0446,0.308,0.336
137.979,0.338,0.926,0.0035,0.401,0.0773
138.071,0.438,0.984,0.934,0.409,0.342
137.969,0.397,0.916,5.19E-06,0.337,0.102
134.18,0.35,0.98,0.956,0.244,0.106
128.132,0.733,0.541,0.00401,0.054,0.164
127.993,0.529,0.722,0.00419,0.415,0.363
129.809,0.455,0.841,0.000619,0.153,0.0756
128.174,0.412,0.671,3.35E-06,0.192,0.112
128.021,0.627,0.925,0.0468,0.0712,0.186
131.954,0.687,0.867,0.714,0.402,0.251
130.167,0.641,0.926,0.321,0.459,0.216
133.896,0.575,0.589,0.00871,0.328,0.189
129.994,0.658,0.651,0.0323,0.0516,0.232
139.989,0.544,0.994,0.813,0.103,0.36
125.989,0.624,0.686,0.0887,0.307,0.0528
136.992,0.432,0.994,0.966,0.207,0.59
143.947,0.465,0.958,0.899,0.558,0.172
137.988,0.375,0.88,0.0433,0.421,0.108
134.937,0.667,0.956,0.812,0.377,0.145
129.997,0.649,0.957,0.202,0.146,0.447
137.988,0.44,0.995,0.0859,0.535,0.178
140.02,0.515,0.998,0.906,0.0577,0.444
130.007,0.641,0.848,0.000291,0.329,0.204
136.989,0.452,0.987,0.86,0.3,0.719
136.996,0.529,0.95,0.879,0.0872,0.374
138,0.462,0.993,0.407,0.309,0.178
140.001,0.408,0.967,0.906,0.684,0.102
127.383,0.567,0.906,0.853,0.0848,0.0899
129.968,0.531,0.963,0.0162,0.116,0.0796
130.98,0.454,0.956,0.00268,0.296,0.0728
130.016,0.624,0.925,0.748,0.944,0.222
135.959,0.216,0.827,0.871,0.509,0.195
127.97,0.437,0.803,0.0631,0.132,0.039
146.009,0.515,0.986,0.838,0.298,0.437
129.523,0.446,0.948,0.606,0.122,0.297
138.002,0.456,0.83,0.75,0.417,0.117
131.499,0.487,0.945,0.917,0.508,0.129
128.001,0.636,0.571,0.187,0.0484,0.0356
126.01,0.726,0.93,0.722,0.112,0.0612
129.962,0.479,0.822,0.463,0.429,0.196
136.376,0.548,0.914,0.963,0.375,0.208
140.058,0.709,0.933,0.8,0.2,0.363
134.889,0.46,0.825,0.882,0.407,0.179
