rent,bedrooms,bathrooms,size_sqft,min_to_subway,floor,building_age_yrs,no_fee,has_roofdeck,has_washer_dryer,has_doorman,has_elevator,has_dishwasher,has_patio,has_gym,neighborhood,borough
7650,2.0,2,1023,2,49.0,6,0,0,0,1,0,0,1,0,Financial District,Manhattan
5035,2.0,2,972,4,4.0,28,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
7600,2.0,2,1380,7,25.0,9,0,1,0,0,0,0,0,0,Upper West Side,Manhattan
5630,2.0,2,974,6,6.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3300,1.0,1,885,5,3.0,31,0,1,0,1,1,1,0,1,Midtown East,Manhattan
4349,3.5,3,1900,5,1.0,85,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
2400,1.0,1,695,6,2.0,9,0,1,1,1,1,0,1,1,East Harlem,Manhattan
1750,1.5,1,1000,2,2.0,85,0,0,0,0,0,0,0,0,Bushwick,Brooklyn
2385,2.0,1,800,9,5.0,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3475,2.0,2,964,6,25.0,1,1,0,0,0,0,0,0,0,Rego Park,Queens
3100,1.0,1,800,5,1.0,106,0,0,0,0,0,0,0,0,Midtown East,Manhattan
6995,3.0,1,1266,5,3.0,41,1,0,0,0,0,0,0,0,Tribeca,Manhattan
7975,2.0,2,1182,2,7.0,3,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1525,1.0,1,415,2,2.0,96,1,0,0,0,0,0,0,0,Inwood,Manhattan
4725,1.0,1,865,2,35.0,29,0,0,0,0,0,0,1,0,Midtown,Manhattan
4500,3.0,2,1000,2,3.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2750,0.0,1,600,9,14.0,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
4400,2.0,1,812,43,40.0,43,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2734,0.0,1,515,6,5.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
4000,1.0,1,788,2,23.0,26,0,0,0,1,1,1,0,1,Midtown East,Manhattan
3500,0.0,1,550,2,6.0,1,0,0,0,0,0,0,0,0,Tribeca,Manhattan
4100,1.0,2,1312,11,5.0,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
1895,1.0,1,700,3,3.0,106,0,0,0,0,0,0,0,0,East Harlem,Manhattan
2550,0.0,1,420,3,1.0,116,1,0,0,0,0,0,0,0,Flatiron,Manhattan
2000,1.0,1,525,3,4.0,116,0,0,0,0,0,0,0,0,Cobble Hill,Brooklyn
2750,1.0,1,600,7,1.0,106,0,0,0,0,0,0,0,0,East Village,Manhattan
2500,1.0,1,706,1,3.0,9,1,0,0,0,0,0,1,0,Bedford-Stuyvesant,Brooklyn
3800,1.0,1,632,6,4.0,14,0,0,1,1,1,1,0,0,East Village,Manhattan
2500,2.0,1,1000,2,2.0,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
3350,1.0,1,722,7,3.0,12,0,0,1,1,1,1,0,0,Upper West Side,Manhattan
3800,1.0,2,1100,11,1.0,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
4500,2.0,2,1200,1,1.0,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
1500,1.0,1,450,7,2.0,76,1,0,0,0,0,0,0,0,Ridgewood,Queens
2500,0.0,1,400,2,10.0,86,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2550,1.0,1,450,9,7.0,86,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
3230,0.0,1,583,4,17.0,47,1,0,0,1,0,0,0,0,Financial District,Manhattan
4200,1.0,1,650,2,10.0,89,1,0,0,0,0,1,0,0,Midtown,Manhattan
1900,1.0,1,875,4,4.0,55,0,1,1,0,1,1,1,1,Forest Hills,Queens
3995,2.0,2,1200,11,3.0,76,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
13315,3.0,3,1622,1,10.0,89,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2975,1.0,1,700,1,2.0,75,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2200,1.0,1,500,3,8.0,88,0,0,0,0,0,0,0,0,Long Island City,Queens
4300,1.0,1,777,5,8.0,31,0,1,0,0,0,0,0,0,Battery Park City,Manhattan
2850,1.0,1,620,5,4.0,8,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2245,0.0,1,450,4,2.0,96,0,0,0,0,0,0,0,0,East Village,Manhattan
3570,0.0,1,876,3,4.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1450,1.0,1,525,20,3.0,85,0,0,0,0,0,0,0,0,Flushing,Queens
2875,3.0,1,1550,8,2.0,86,1,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
3256,1.0,1,669,4,35.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
2895,2.0,1,700,3,6.0,106,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
5195,2.0,2,1029,1,11.0,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
3025,1.0,1,655,7,5.0,2,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5000,3.0,2,1500,5,3.0,106,0,0,0,0,0,0,0,0,Midtown East,Manhattan
4700,1.0,1,800,9,4.0,88,0,0,1,1,1,0,0,1,East Village,Manhattan
2699,2.0,1,800,3,3.0,85,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3195,0.0,1,529,4,8.0,19,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
4175,1.0,1,713,4,9.0,19,1,1,1,1,1,0,0,1,Upper East Side,Manhattan
6125,2.0,2,975,5,3.0,9,0,0,0,0,0,0,0,0,Tribeca,Manhattan
4020,1.0,1,601,4,12.0,51,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2895,3.0,1,1100,3,2.0,51,0,0,0,0,0,0,0,0,Astoria,Queens
4500,2.0,2,974,5,4.0,18,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
4800,2.0,1,827,4,1.0,78,1,0,0,0,0,0,0,0,Chelsea,Manhattan
5995,1.5,1,975,2,4.0,116,1,0,1,1,1,1,0,1,West Village,Manhattan
4300,1.0,1,950,6,18.0,60,0,1,1,1,1,0,0,1,Midtown East,Manhattan
1550,1.0,1,682,4,1.0,96,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
2499,0.0,1,600,6,21.0,87,0,0,0,0,0,0,0,0,Midtown East,Manhattan
2600,0.0,1,554,2,8.0,13,1,0,0,0,0,1,0,0,Financial District,Manhattan
1975,1.0,0,500,5,2.0,106,0,0,0,0,0,0,0,0,Carroll Gardens,Brooklyn
1650,1.0,1,650,7,19.0,92,0,0,0,0,0,0,0,0,Brownsville,Brooklyn
1550,1.0,1,700,2,4.0,93,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
1800,1.0,1,700,3,2.0,115,1,0,0,0,0,0,0,0,Bedford-Stuyvesant,Brooklyn
4300,1.0,1,965,1,3.0,107,0,0,0,0,0,0,0,0,Financial District,Manhattan
3695,1.0,1,674,4,5.0,28,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2500,2.0,1,1000,4,2.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
2775,0.0,1,550,2,10.0,13,0,1,0,1,1,0,0,1,Financial District,Manhattan
2595,1.0,1,650,13,3.0,13,0,0,0,0,0,0,0,0,East Village,Manhattan
4100,2.0,1,988,3,3.0,7,1,1,0,1,1,0,0,1,DUMBO,Brooklyn
3050,0.0,1,537,1,15.0,116,1,0,0,1,1,0,0,0,Financial District,Manhattan
2750,0.0,1,500,1,5.0,25,0,0,0,0,1,0,0,0,Upper West Side,Manhattan
4620,2.0,2,876,3,7.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3300,0.0,1,713,1,5.0,76,0,0,0,1,1,1,0,0,Financial District,Manhattan
7950,2.0,2,2000,6,5.0,113,0,1,0,1,1,0,0,1,Flatiron,Manhattan
4120,1.0,1,722,8,12.0,16,1,0,1,0,0,1,0,0,Midtown East,Manhattan
3800,1.0,1,720,1,20.0,29,0,1,0,1,1,0,0,1,Upper East Side,Manhattan
3350,1.0,1,863,3,9.0,20,0,0,0,0,0,0,0,0,Long Island City,Queens
2950,2.0,2,966,2,4.0,4,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
2835,0.0,1,493,10,12.0,16,1,0,0,0,0,0,0,0,Midtown West,Manhattan
15000,2.0,2,2010,9,83.0,15,0,1,0,1,1,0,1,1,Midtown East,Manhattan
3250,1.0,1,775,4,5.0,106,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3250,4.0,1,1400,9,2.0,106,1,1,1,1,1,1,1,1,Bedford-Stuyvesant,Brooklyn
2200,1.0,1,800,6,2.0,85,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2625,1.0,1,625,9,5.0,3,1,0,0,0,0,0,0,0,Astoria,Queens
7500,3.0,2,1051,4,26.0,47,0,1,1,0,1,0,0,1,Upper West Side,Manhattan
2845,0.0,1,446,4,4.0,18,1,1,0,0,0,1,0,0,Upper West Side,Manhattan
5800,2.0,1,1100,5,19.0,57,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3800,2.0,1,1700,5,1.0,8,1,0,0,0,0,0,0,0,Greenpoint,Brooklyn
4855,1.0,1,941,7,25.0,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3805,1.0,1,634,7,24.0,39,1,0,0,0,0,0,0,0,Midtown East,Manhattan
3225,1.0,1,710,6,8.0,0,1,0,0,0,0,0,0,0,Long Island City,Queens
2400,1.0,1,675,17,14.0,27,0,1,0,1,1,0,0,1,Astoria,Queens
3150,3.0,1,900,5,3.0,106,0,0,0,0,0,0,0,0,Midtown West,Manhattan
6900,2.0,2,1413,5,19.0,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
4850,2.0,2,845,3,20.0,38,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2450,1.0,1,575,5,2.0,116,0,0,0,0,0,0,0,0,Midtown East,Manhattan
4875,1.0,1,796,2,20.0,38,0,0,0,0,0,0,1,0,Midtown West,Manhattan
3680,1.0,1,675,1,39.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
9000,2.0,2,1599,2,29.0,38,0,0,0,0,0,0,0,0,Midtown West,Manhattan
3500,1.0,1,940,2,5.0,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
3400,1.0,1,709,4,3.0,116,0,0,0,1,1,0,0,0,Financial District,Manhattan
2965,2.0,2,868,4,3.0,8,0,0,0,0,0,0,0,0,Greenwood,Brooklyn
3600,2.0,1,900,1,6.0,87,0,1,1,1,1,1,0,0,Financial District,Manhattan
3200,1.0,1,610,1,6.0,103,0,0,0,0,0,0,0,0,Midtown South,Manhattan
4000,1.0,1,830,1,8.0,88,0,1,0,1,1,0,0,1,Financial District,Manhattan
3060,0.0,1,404,12,20.0,4,1,0,0,0,0,0,0,0,Midtown West,Manhattan
2600,3.0,2,900,8,2.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
2380,0.0,1,516,6,26.0,1,1,0,0,0,0,0,0,0,Rego Park,Queens
2750,1.0,1,550,9,7.0,86,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
2650,0.0,1,435,2,18.0,25,1,1,1,1,1,1,0,1,Upper East Side,Manhattan
3500,3.0,2,1800,5,5.0,101,1,0,1,1,1,0,0,0,Washington Heights,Manhattan
3577,1.0,1,587,3,3.0,96,0,0,0,0,0,0,0,0,East Village,Manhattan
2755,0.0,1,415,4,14.0,18,1,0,1,0,0,0,0,0,Upper West Side,Manhattan
3525,1.0,0,950,5,4.0,81,0,0,1,1,1,1,0,0,Upper East Side,Manhattan
8500,2.0,2,2100,1,6.0,104,0,0,0,0,0,0,0,0,Greenwich Village,Manhattan
1800,0.0,1,500,7,6.0,96,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
3400,1.0,1,625,5,2.0,57,1,0,0,0,0,0,0,0,Midtown East,Manhattan
1605,0.0,1,486,6,12.0,57,1,0,0,0,0,0,0,0,Rego Park,Queens
12500,2.0,3,1572,4,6.0,9,0,0,1,0,0,0,1,0,Upper West Side,Manhattan
2934,0.0,1,560,3,5.0,44,1,0,0,0,0,0,0,0,Financial District,Manhattan
2925,0.0,1,461,5,12.0,17,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1475,1.0,1,675,7,10.0,92,0,0,0,0,0,0,0,0,Crown Heights,Brooklyn
2400,2.0,1,900,5,3.0,88,1,0,0,0,0,0,0,0,Greenpoint,Brooklyn
3325,1.0,1,683,3,3.0,7,1,0,0,0,1,0,0,0,Williamsburg,Brooklyn
2300,2.0,1,800,1,1.0,86,0,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
6500,1.0,1,1005,4,3.0,115,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2856,0.0,1,615,8,2.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5400,3.0,2,1095,9,15.0,15,1,0,1,1,0,1,1,1,Midtown East,Manhattan
3500,1.0,1,675,6,1.0,92,0,0,1,0,0,1,0,0,Upper East Side,Manhattan
2840,1.0,1,561,1,10.0,5,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
4600,1.0,1,800,1,2.0,108,0,0,1,1,1,0,0,1,Upper West Side,Manhattan
3199,0.0,1,710,3,3.0,85,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3500,1.0,1,785,10,6.0,6,0,0,0,0,0,0,0,0,East Village,Manhattan
2500,1.0,1,700,5,4.0,106,0,0,0,1,0,0,0,0,Upper West Side,Manhattan
3400,1.0,1,684,6,1.0,6,1,1,0,0,1,0,0,1,Williamsburg,Brooklyn
1850,1.0,1,650,3,1.0,89,0,0,0,0,0,0,0,0,Inwood,Manhattan
2595,0.0,1,650,4,2.0,76,0,0,0,0,0,1,0,0,East Village,Manhattan
3900,1.0,1,575,3,14.0,27,0,0,0,1,1,0,0,0,Chelsea,Manhattan
3850,1.0,1,748,5,17.0,9,0,1,1,1,1,0,0,0,Midtown,Manhattan
3325,1.0,2,640,2,6.0,120,0,0,0,0,0,0,0,0,Financial District,Manhattan
11750,2.0,3,1702,3,11.0,1,0,0,0,0,0,0,0,0,Tribeca,Manhattan
2999,2.0,1,750,3,2.0,8,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2769,2.0,1,900,4,1.0,86,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
2200,1.0,1,550,16,3.0,9,0,0,0,1,0,0,0,0,Astoria,Queens
2585,0.0,1,400,6,2.0,115,0,0,0,0,0,0,0,0,Midtown West,Manhattan
7000,3.0,2,1675,4,10.0,56,1,0,0,1,1,0,0,0,Upper West Side,Manhattan
2995,1.0,1,653,0,6.0,75,0,0,1,1,1,1,0,1,Upper West Side,Manhattan
1585,0.0,1,660,5,1.0,31,0,0,0,0,0,0,0,0,Rego Park,Queens
2895,0.0,1,506,2,18.0,41,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
3500,1.0,1,675,1,38.0,7,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
4190,2.0,1,800,7,2.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
10000,2.0,2,1548,3,5.0,106,0,0,1,0,0,1,0,0,Tribeca,Manhattan
2999,2.0,1,1000,6,4.0,11,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
3450,2.0,1,800,3,12.0,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
18000,4.0,2,2000,6,36.0,47,0,0,0,0,1,0,0,0,Upper East Side,Manhattan
3500,1.0,1,673,3,6.0,28,0,0,0,1,0,0,0,0,Battery Park City,Manhattan
8000,2.0,2,1260,3,14.0,11,0,0,0,1,1,0,0,0,Tribeca,Manhattan
2200,2.0,1,900,3,4.0,85,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
6200,2.0,2,1033,1,6.0,9,0,1,1,1,1,0,0,1,East Village,Manhattan
3750,3.0,2,1000,5,3.0,7,0,0,1,0,0,1,0,0,Astoria,Queens
3196,1.0,1,500,9,6.0,76,0,0,0,0,0,0,0,0,East Village,Manhattan
5758,2.0,2,1085,13,12.0,1,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
3150,1.0,1,730,9,9.0,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
9500,2.0,2,1856,1,10.0,107,0,0,0,0,0,0,0,0,Financial District,Manhattan
1750,1.0,1,714,6,3.0,13,0,0,0,0,0,0,0,0,Briarwood,Queens
5500,1.0,1,890,2,23.0,11,1,1,0,1,1,0,1,1,Midtown,Manhattan
2000,1.0,1,618,2,3.0,96,0,0,0,0,0,0,0,0,Elmhurst,Queens
8500,2.0,2,1287,2,32.0,43,0,0,0,0,0,0,0,0,Midtown,Manhattan
2700,0.0,1,521,3,8.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2750,1.0,1,675,3,3.0,85,0,0,0,0,0,0,0,0,Greenpoint,Brooklyn
2300,1.0,1,600,3,5.0,77,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3600,3.0,1,800,7,3.0,85,1,0,0,0,0,0,0,0,Bushwick,Brooklyn
1900,1.0,1,625,4,3.0,88,0,1,1,1,1,0,1,1,Williamsburg,Brooklyn
1750,1.0,1,874,5,5.0,55,0,1,1,1,1,1,0,1,Ocean Parkway,Brooklyn
4250,2.0,1,875,1,14.0,59,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3000,3.0,1,900,8,2.0,85,0,0,0,0,0,0,0,0,Astoria,Queens
2100,2.0,1,1082,1,4.0,58,1,0,0,0,0,0,0,0,Sheepshead Bay,Brooklyn
5882,2.0,2,1079,4,15.0,47,1,0,0,0,0,0,0,0,Financial District,Manhattan
5500,1.0,2,850,0,7.0,56,0,0,0,0,0,0,1,0,Upper East Side,Manhattan
3350,1.0,1,730,8,14.0,32,1,0,0,1,1,0,0,0,Midtown East,Manhattan
6000,1.0,1,1100,4,14.0,43,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2950,1.0,1,718,9,4.0,2,1,0,0,0,0,0,0,0,Long Island City,Queens
4100,2.0,1,900,2,68.0,8,0,0,0,0,1,0,0,0,Williamsburg,Brooklyn
5750,2.0,2,1070,2,41.0,9,0,1,0,1,1,0,0,1,Midtown West,Manhattan
2300,1.0,1,500,2,4.0,116,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3898,1.0,2,1201,11,5.0,108,1,0,0,0,0,0,0,0,Lower East Side,Manhattan
3250,1.0,1,600,2,10.0,89,0,1,1,1,1,1,0,1,Midtown,Manhattan
6320,3.0,3,1450,6,30.0,7,0,0,1,0,0,1,0,0,Downtown Brooklyn,Brooklyn
6200,2.0,2,1050,2,3.0,25,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3700,1.0,1,700,10,37.0,13,1,0,0,0,0,0,0,0,Midtown West,Manhattan
16500,3.0,3,2013,2,9.0,92,0,1,1,1,1,0,0,1,Upper West Side,Manhattan
3200,2.0,2,1001,2,4.0,4,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
5000,1.0,1,706,3,9.0,116,0,0,0,1,1,1,0,0,Flatiron,Manhattan
3390,2.0,1,1500,3,1.0,106,1,0,0,0,0,0,0,0,Crown Heights,Brooklyn
2300,3.0,1,850,7,1.0,92,0,0,0,0,0,0,0,0,Bay Ridge,Brooklyn
2125,2.0,1,1140,6,6.0,57,1,0,0,0,0,0,0,0,Brighton Beach,Brooklyn
3784,2.0,1,900,2,68.0,8,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
6500,2.0,2,1336,3,7.0,7,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
1799,0.0,1,300,2,5.0,96,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5600,4.0,2,3000,1,1.0,106,0,0,0,0,0,0,0,0,Central Harlem,Manhattan
3800,1.0,1,585,2,32.0,38,0,0,1,0,0,0,0,0,Midtown West,Manhattan
3250,1.0,1,650,6,4.0,53,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
2000,2.0,1,850,1,2.0,85,0,0,0,0,0,0,0,0,Kensington,Brooklyn
2400,1.0,1,746,2,1.0,86,0,0,0,0,0,0,0,0,Clinton Hill,Brooklyn
4500,1.0,1,757,2,37.0,38,0,0,0,0,1,0,0,0,Midtown West,Manhattan
3850,0.5,1,650,3,22.0,86,0,0,0,1,1,0,0,0,Financial District,Manhattan
6800,2.0,2,1200,43,36.0,41,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
2650,0.0,1,650,7,26.0,49,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3200,1.0,1,603,3,4.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
5039,2.0,2,1071,7,7.0,2,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5792,2.0,1,935,2,18.0,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
6495,2.0,2,1031,5,3.0,37,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
1699,1.0,1,600,2,2.0,87,0,0,0,0,0,0,0,0,Washington Heights,Manhattan
3515,1.0,1,683,3,4.0,7,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5000,2.0,2,1041,10,14.0,27,0,0,0,0,1,1,0,0,Midtown East,Manhattan
3795,2.0,1,750,2,6.0,116,0,0,0,0,0,0,0,0,Financial District,Manhattan
3700,1.0,1,741,2,25.0,9,0,0,0,1,1,0,0,0,Midtown West,Manhattan
3400,1.0,1,535,4,8.0,43,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
5250,1.0,1,827,2,35.0,42,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
4040,1.0,1,825,5,8.0,17,1,0,1,0,1,1,0,1,Upper West Side,Manhattan
3100,1.0,1,1000,5,1.0,8,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
1750,1.0,1,700,7,4.0,89,0,0,0,0,0,0,0,0,Astoria,Queens
3250,1.0,1,652,1,4.0,0,1,0,0,0,0,0,0,0,Astoria,Queens
4350,3.0,1,1100,2,2.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5405,1.0,1,666,5,7.0,86,1,0,0,0,0,0,0,0,DUMBO,Brooklyn
3700,1.0,1,700,4,9.0,31,0,0,1,1,1,0,0,1,Chelsea,Manhattan
5350,1.0,1,917,3,10.0,103,0,0,0,1,1,0,0,1,Flatiron,Manhattan
2695,1.0,1,650,2,1.0,56,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3195,1.5,2,900,4,3.0,96,1,0,0,0,0,0,0,0,Downtown Brooklyn,Brooklyn
4700,1.0,1,700,1,2.0,1,1,0,0,0,0,0,0,0,Brooklyn Heights,Brooklyn
3150,1.0,1,618,14,28.0,30,1,0,0,0,0,0,0,0,Upper East Side,Manhattan
7795,1.0,1,642,3,6.0,106,0,0,0,0,0,0,0,0,Soho,Manhattan
3600,1.0,1,672,7,5.0,7,0,1,1,0,1,0,0,0,Midtown East,Manhattan
12300,2.0,2,1646,1,12.0,9,0,1,0,1,1,1,0,1,Upper East Side,Manhattan
15000,2.0,2,1689,3,27.0,49,0,1,0,0,1,0,0,0,Upper East Side,Manhattan
1900,1.0,1,700,4,1.0,81,0,0,0,0,0,0,0,0,Astoria,Queens
2500,0.0,1,400,6,3.0,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
2995,2.0,1,850,2,2.0,11,1,0,0,1,0,0,0,0,Bushwick,Brooklyn
2650,0.5,1,600,4,4.0,52,0,0,0,0,0,0,0,0,Midtown West,Manhattan
5605,2.0,2,971,8,11.0,16,1,0,0,0,0,0,0,0,Midtown East,Manhattan
2600,2.0,1,1200,6,6.0,89,0,0,0,0,0,0,0,0,Astoria,Queens
4400,1.0,1,812,3,7.0,94,0,1,1,1,1,1,0,1,Midtown South,Manhattan
10995,2.0,2,1603,4,8.0,10,1,0,0,1,1,1,0,0,Midtown East,Manhattan
3450,1.5,1,800,9,11.0,57,0,0,0,0,0,0,0,0,Midtown East,Manhattan
3675,0.0,1,619,6,3.0,8,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
7495,3.0,2,1600,2,12.0,89,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
3755,1.0,1,688,3,11.0,15,1,0,0,0,0,0,0,0,Financial District,Manhattan
2200,0.0,1,500,3,6.0,88,0,0,0,0,0,0,0,0,Long Island City,Queens
3600,0.0,1,526,10,3.0,0,1,0,0,0,0,0,0,0,Midtown West,Manhattan
5000,2.0,2,1157,43,4.0,41,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
3995,0.0,1,424,3,5.0,2,1,0,0,0,0,0,0,0,East Village,Manhattan
11000,2.0,2,1297,4,8.0,58,0,0,0,1,1,0,0,0,Upper East Side,Manhattan
2350,1.0,1,650,4,1.0,14,0,0,1,1,1,1,0,1,DUMBO,Brooklyn
4095,2.0,1,900,2,68.0,8,0,0,0,0,0,0,0,0,Williamsburg,Brooklyn
3600,1.0,1,770,10,9.0,9,0,0,0,1,1,0,0,0,Gramercy Park,Manhattan
15000,3.0,3,1800,9,24.0,11,0,0,1,1,1,0,0,1,Upper East Side,Manhattan
3950,1.0,1,866,12,39.0,27,0,0,0,1,1,0,0,0,Midtown East,Manhattan
6300,1.0,2,992,2,9.0,10,0,0,0,0,0,0,0,0,Chelsea,Manhattan
2800,1.0,1,854,6,4.0,16,1,0,0,0,0,0,1,0,Astoria,Queens
4100,1.0,1,646,1,8.0,6,0,0,0,0,0,0,0,0,East Village,Manhattan
3000,1.0,1,750,4,1.0,66,0,0,0,0,0,0,0,0,Midtown East,Manhattan
14500,4.0,3,2283,5,15.0,30,0,0,0,0,0,0,0,0,Upper East Side,Manhattan
4350,3.0,1,1100,2,2.0,106,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
5450,2.0,2,1227,1,18.0,116,1,0,0,0,0,0,0,0,Financial District,Manhattan
4900,2.0,1,568,3,3.0,106,0,0,0,0,0,0,0,0,Soho,Manhattan
9000,2.0,2,1578,6,5.0,104,0,1,0,1,1,0,0,1,Chelsea,Manhattan
3600,2.0,1,2000,9,6.0,9,0,0,0,0,1,1,0,0,Astoria,Queens
1975,1.0,1,788,2,2.0,65,1,0,0,0,0,0,0,0,Rego Park,Queens
3513,0.0,1,431,2,27.0,16,1,0,0,0,0,0,0,0,Flatiron,Manhattan
3500,1.0,1,731,1,3.0,96,1,0,1,0,0,0,0,0,Williamsburg,Brooklyn
8195,3.0,2,1600,6,5.0,86,0,0,0,0,0,0,0,0,Upper West Side,Manhattan
2250,2.0,1,1000,14,5.0,60,1,0,0,0,0,0,0,0,Flushing,Queens
3275,1.0,1,640,3,3.0,15,1,0,0,0,0,0,0,0,Upper West Side,Manhattan
4400,1.0,1,778,2,46.0,9,0,0,1,0,1,0,0,0,Midtown West,Manhattan
4405,1.0,1,679,5,10.0,9,1,0,0,0,0,0,0,0,Tribeca,Manhattan
3200,1.0,1,585,2,20.0,38,1,0,1,0,0,0,0,1,Midtown West,Manhattan
4700,1.0,1,747,2,39.0,6,0,0,0,1,1,1,0,1,Financial District,Manhattan
5100,3.0,2,1300,3,3.0,96,1,0,0,0,0,0,0,0,Williamsburg,Brooklyn
7000,1.0,2,1068,1,4.0,8,0,0,0,0,0,1,0,0,Flatiron,Manhattan
8250,2.0,2,1322,1,28.0,29,0,1,1,1,1,0,0,1,Upper East Side,Manhattan
4700,2.0,2,915,3,3.0,31,1,0,0,0,0,0,0,0,Battery Park City,Manhattan
2300,2.0,1,850,7,5.0,86,0,0,0,0,0,0,0,0,Hamilton Heights,Manhattan
